ENCODED_MCT,MCT_BSE_AR,MCT_NM,MCT_BRD_NUM,MCT_SIGUNGU_NM,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,ARE_D,MCT_ME_D,DISTRICT_CATEGORY
B2781768EE,서울 성동구 성수동2가 328-7,앙골******,,서울 성동구,카페,성수,20180416,,성수
F1B5E625FC,서울 성동구 성수이로 32-24.,투다****,꼬치구이3,서울 성동구,꼬치구이,성수,20090218,,성수
C9F99AA41B,서울 성동구 성수이로 36-10.,청수***,,서울 성동구,백반/가정식,성수,20091019,,성수
AA8C19329D,서울 성동구 성수이로10길 14,수*,,서울 성동구,중식당,성수,20151002,,성수
77E24452D3,서울 성동구 성수이로10길 8.,우곤**,,서울 성동구,일식-덮밥/돈가스,성수,20140929,,성수
2C8DAA2BF9,서울 성동구 성수이로14길 5.,메조******************,,서울 성동구,카페,성수,20221125,,성수
7403ED5B56,서울 성동구 성수이로16길 25,경수**,,서울 성동구,백반/가정식,,20010627,,성수
0E15C8A398,서울 성동구 성수이로22길 31,리*,,서울 성동구,한식-단품요리일반,,20131028,,성수
1E745D32BC,서울 성동구 성수이로7길 27.,장*,,서울 성동구,중식당,성수,20140221,,성수
727D65C942,서울 성동구 성수이로7길 27.,파리**********,베이커리10,서울 성동구,베이커리,성수,20101111,,성수
63F465C28C,서울 성동구 성수이로7길 27.,이야******,,서울 성동구,백반/가정식,성수,20150601,,성수
41E88640AD,서울 성동구 성수일로 80-17.,대도*,,서울 성동구,한식-육류/고기,성수,20180425,,성수
47AACE684D,서울 성동구 성수일로11길 11,봉짬*,,서울 성동구,중식당,뚝섬,20140515,,성수
8BA83008CB,서울 성동구 성수일로11길 8.,주식******,,서울 성동구,커피전문점,뚝섬,20161104,,성수
51949561E0,서울 성동구 성수일로12길 20,충남**,,서울 성동구,백반/가정식,성수,20060223,,성수
BD1918BD51,서울 성동구 성수일로12길 20,또*,,서울 성동구,백반/가정식,성수,20101230,,성수
1E49E0A26C,서울 성동구 성수일로12길 33,성수****,,서울 성동구,한식-육류/고기,성수,20070423,,성수
07C53B9164,서울 성동구 성수일로4길 25.,브라***,,서울 성동구,주류,성수,20110119,,성수
CA43DFDEA8,서울 성동구 성수일로4길 25.,롸카********,,서울 성동구,햄버거,성수,20211014,,성수
29421280E6,서울 성동구 성수일로4길 25.,서울********,일식-덮밥/돈가스1,서울 성동구,일식-덮밥/돈가스,성수,20100419,,성수
40FF885FCA,서울 성동구 성수일로4길 33.,잇프*************,,서울 성동구,농산물,성수,20201111,,성수
75296C3F60,서울 성동구 성수일로4길 45.,원빈**********,,서울 성동구,카페,성수,20130725,,성수
ED55416BF9,서울 성동구 성수일로4길 45.,파케**,,서울 성동구,식료품,성수,20221017,,성수
874FCFE46F,서울 성동구 성수일로4길 48.,성닭*,,서울 성동구,한식-육류/고기,성수,20190917,,성수
F12D55091A,서울 성동구 성수일로8길 37.,골드*******************,,서울 성동구,카페,성수,20241220,,성수
B169AE01FF,서울 성동구 성수일로8길 40.,일루**,,서울 성동구,백반/가정식,성수,20080514,,성수
397AF59B8B,서울 성동구 성수일로8길 47.,크레***********,,서울 성동구,양식,성수,20151201,,성수
30CACD815B,서울 성동구 성수일로8길 47.,축산***,,서울 성동구,축산물,성수,20190408,,성수
434F31D9B6,서울 성동구 성수일로8길 53.,맛보*,,서울 성동구,한식-육류/고기,성수,20050316,,성수
BDCFBDEA2B,서울 성동구 성수일로8길 53.,위풍*******,,서울 성동구,한식-육류/고기,성수,20150810,,성수
A5655985BD,서울 성동구 성수일로8길 60.,풍조**,,서울 성동구,백반/가정식,성수,20220630,,성수
28616F2CED,서울 성동구 아차산로11길 11,성수*,,서울 성동구,중식당,성수,20040511,,건대입구
5019B0EA07,서울 성동구 아차산로11길 11,행운**,,서울 성동구,백반/가정식,성수,20060724,,건대입구
D8669EE2FB,서울 성동구 아차산로11길 26,우리**,,서울 성동구,식료품,,20140311,,건대입구
BF8F8AFC4B,서울 성동구 아차산로13길 37,쉭앤******************,,서울 성동구,카페,,20090904,,건대입구
05FEB1D6F5,서울 성동구 아차산로13길 37,민물*,,서울 성동구,한식-해물/생선,,20060515,,건대입구
3C470EF2B3,서울 성동구 아차산로7길 16.,정참*,,서울 성동구,일식-참치회,성수,20140205,,성수
394824E6A3,서울 성동구 아차산로7길 28.,만복****,,서울 성동구,농산물,성수,20120518,,성수
45F19425EF,서울 성동구 아차산로7길 29.,카페***,,서울 성동구,카페,성수,20140826,,성수
0EE4BD7D7A,서울 성동구 아차산로7길 36.,오*,,서울 성동구,카페,,20170824,20250801.0,성수
F2E74AE874,서울 성동구 아차산로7길 42.,리슨***,,서울 성동구,베이커리,성수,20161019,,성수
039869F9F9,서울 성동구 연무장3길 9-14.,오마************,,서울 성동구,일식당,성수,20230116,,성수
E006ED6B32,서울 성동구 연무장5가길 22.,구시******,,서울 성동구,백반/가정식,성수,20140704,,성수
65D2C9E1E4,서울 성동구 연무장5가길 25.,해밀******,,서울 성동구,분식,성수,20061205,,성수
3AB4FC1262,서울 성동구 연무장5길 9-16.,미아**,,서울 성동구,샌드위치/토스트,성수,20160510,,성수
FAF7EF36E4,서울 성동구 연무장9길 10-1.,페스**,,서울 성동구,호프/맥주,성수,19911008,,성수
9A64F9D3E4,서울 성동구 연무장길 39-13.,타코***,,서울 성동구,양식,성수,20200727,,성수
8722E9522F,서울 성동구 연무장길 39-15.,오카*,,서울 성동구,일식-덮밥/돈가스,성수,20180627,,성수
FC9A5609D6,서울 성동구 연무장길 39-21.,대낚**,,서울 성동구,한식-단품요리일반,성수,20200923,,성수
AA108C530C,서울 성동구 왕십리로 107-1.,두남******,,서울 성동구,포장마차,뚝섬,20130822,,뚝섬
DCF5AF5EC7,서울 성동구 왕십리로 221-5.,포싸**,,서울 성동구,한식-단품요리일반,한양대,20151209,,한양대
3E2F41A5CB,서울 성동구 왕십리로 223-1.,한양***,,서울 성동구,한식-단품요리일반,한양대,20150513,,한양대
3BD38FB889,서울 성동구 왕십리로 294-2.,오소*,,서울 성동구,한식-국수/만두,왕십리,20241106,,왕십리
C46428C39E,서울 성동구 왕십리로 350-1.,하늘****,,서울 성동구,농산물,왕십리,20160823,,왕십리
A0F7C57228,서울 성동구 왕십리로10길 11,성수***,,서울 성동구,한식-해물/생선,뚝섬,20040603,,뚝섬
149775709C,서울 성동구 왕십리로14길 20,또또***,,서울 성동구,한식-육류/고기,,20080122,,왕십리
31366725DB,서울 성동구 왕십리로14길 38,조양***,,서울 성동구,한식-육류/고기,뚝섬,20080801,,뚝섬
0C71B9E39A,서울 성동구 왕십리로14길 8.,성수*****,,서울 성동구,한식-찌개/전골,뚝섬,20240628,,뚝섬
CF932F2737,서울 성동구 왕십리로20길 13,어사***,,서울 성동구,백반/가정식,왕십리,20111102,,왕십리
A2974AB3F0,서울 성동구 왕십리로21길 17,광명***,,서울 성동구,축산물,왕십리,20020903,,왕십리
CACFB96D47,서울 성동구 왕십리로21길 17,넝쿨**,,서울 성동구,한식-단품요리일반,왕십리,20160225,,왕십리
E727308CF3,서울 성동구 왕십리로21길 20,행당****,,서울 성동구,떡/한과 제조,왕십리,20110615,,왕십리
5C527FA137,서울 성동구 왕십리로21길 9.,호랑*****,,서울 성동구,치킨,왕십리,20141201,,왕십리
50D6E3DB76,서울 성동구 왕십리로22길 3.,미스********,,서울 성동구,일식당,왕십리,20130315,,왕십리
F717AC887A,서울 성동구 왕십리로22길 3.,애리***,,서울 성동구,한식-육류/고기,왕십리,20130614,,왕십리
C6A7D1B09B,서울 성동구 왕십리로24길 19,카페**,,서울 성동구,카페,왕십리,20070903,,왕십리
EC999BD128,서울 성동구 왕십리로24길 5.,노리*,,서울 성동구,한식-단품요리일반,왕십리,20150717,,왕십리
1FF980E1D6,서울 성동구 왕십리로24길 8.,주*,,서울 성동구,요리주점,왕십리,20140915,,왕십리
34573ADA88,서울 성동구 왕십리로26길 30,오복**,,서울 성동구,식료품,왕십리,20001012,,왕십리
CD0A4EA5E0,서울 성동구 왕십리로26길 6.,만대**,,서울 성동구,한식-육류/고기,왕십리,20220607,,왕십리
1B4D60A004,서울 성동구 왕십리로28길 12,만물**,,서울 성동구,식료품,왕십리,20160729,,왕십리
424ABA9D67,서울 성동구 왕십리로4길 24.,젠틀*****,,서울 성동구,커피전문점,뚝섬,20200114,,뚝섬
5A5B5CC478,서울 성동구 왕십리로6길 11.,파머***,,서울 성동구,카페,뚝섬,20151030,,뚝섬
2791AFFA12,서울 성동구 왕십리로8길 13.,룰라******,,서울 성동구,호프/맥주,뚝섬,20101011,,뚝섬
9853358A8C,서울 성동구 용답중앙13길 16,놀부**,,서울 성동구,치킨,답십리,20070105,,답십리
B258F812BE,서울 성동구 용답중앙13길 18,참치**,,서울 성동구,일식당,답십리,20001117,,답십리
DE5FF7193C,서울 성동구 용답중앙13길 9.,용답****,,서울 성동구,꼬치구이,답십리,20141114,,답십리
4118B90D6E,서울 성동구 용답중앙15길 1.,홍두***,,서울 성동구,백반/가정식,답십리,20140423,,용답
49C5A0B4DF,서울 성동구 용답중앙15길 12,신마*********,한식-육류/고기14,서울 성동구,한식-육류/고기,답십리,19981111,,용답
2EA62B1198,서울 성동구 용답중앙15길 13,유가***************,,서울 성동구,한식-단품요리일반,답십리,20080721,,용답
CEF5C00333,서울 성동구 용답중앙15길 5.,해원**,,서울 성동구,한식-해물/생선,답십리,20070426,,용답
A5FE1B0CC9,서울 성동구 용답중앙15길 7.,응답******,,서울 성동구,한식-단품요리일반,답십리,20050819,,용답
383948C8CC,서울 성동구 용답중앙15길 9.,초밥****,,서울 성동구,일식당,답십리,20150903,,용답
4C54436E59,서울 성동구 용답중앙25길 1.,맹꽁*,,서울 성동구,한식-단품요리일반,답십리,20170102,,답십리
508830F630,서울 성동구 용답중앙길 80-1,코너***,,서울 성동구,축산물,답십리,20000805,,답십리
4C89EB1228,서울 성동구 한림말1길 16-1.,치킨*******,치킨32,서울 성동구,치킨,옥수,20100524,,옥수
6138A3EEB7,서울 성동구 행당로13길 2-1.,아*,,서울 성동구,요리주점,행당,20190813,,행당
1676AF58A8,서울 성동구 행당로1길 21-6.,산마****,,서울 성동구,한식-육류/고기,,20041104,,행당
40213576B3,서울특별시 성동구 금호로 15,중앙********,,서울 성동구,식료품,,20201110,,신금호
38537E4B84,서울특별시 성동구 금호로 17,써니****,,서울 성동구,분식,금남시장,20180115,,신금호
1389DE67CE,서울특별시 성동구 금호로 17,프롬**************,카페14,서울 성동구,카페,금남시장,20221124,,신금호
71DF397AB0,서울특별시 성동구 금호로 17,하루******,,서울 성동구,일식당,금남시장,20240524,,신금호
9AD3FE4011,서울특별시 성동구 금호로 17,아이************,,서울 성동구,아이스크림/빙수,금남시장,20210413,,신금호
3D7F3820C1,서울특별시 성동구 금호로 17,삼백****,한식-국밥/설렁탕5,서울 성동구,한식-국밥/설렁탕,금남시장,20210616,,신금호
10BD656C9F,서울특별시 성동구 금호로 40,깐부*******,치킨8,서울 성동구,치킨,,20210122,,신금호
4CE2C74657,서울특별시 성동구 금호로 40,연*,,서울 성동구,일식당,,20240902,,신금호
32A19D6A82,서울특별시 성동구 금호로 40,뚜레***********,베이커리2,서울 성동구,베이커리,,20180622,,신금호
FF73833F70,서울특별시 성동구 금호로 40,하*,,서울 성동구,베이커리,,20230120,,신금호
7163461E10,서울특별시 성동구 금호로 40,가*,,서울 성동구,한식-육류/고기,,20221116,,신금호
FB5D8197BC,서울특별시 성동구 금호로 40,마이********,,서울 성동구,아이스크림/빙수,,20240423,,신금호
56E1D6E430,서울특별시 성동구 금호로 45,정은**,,서울 성동구,한식-육류/고기,금남시장,20170828,,신금호
259AFDA5D8,서울특별시 성동구 금호로 47,잭슨******,,서울 성동구,피자,금남시장,20210416,,신금호
8098CCE4CA,서울특별시 성동구 금호로 56,여일**,,서울 성동구,축산물,금남시장,20230803,,신금호
291A30DB5B,서울특별시 성동구 금호로 58,둘둘**********,치킨14,서울 성동구,치킨,금남시장,20231019,,신금호
D749124593,서울특별시 성동구 금호로 58,코끼******,,서울 성동구,카페,금남시장,20221220,,신금호
BEF8CE3173,서울특별시 성동구 금호로 60,주연*******,,서울 성동구,한식-찌개/전골,금남시장,20240715,,신금호
2910BEDA4D,서울특별시 성동구 금호로 60,비올**,,서울 성동구,한식-단품요리일반,금남시장,20180706,,신금호
6BC713A140,서울특별시 성동구 금호로 64,불닭*********************,분식7,서울 성동구,분식,금남시장,20221118,,신금호
C241964DED,서울특별시 성동구 금호로 66,미남*,,서울 성동구,식품 제조,,20170720,,신금호
055544325C,서울특별시 성동구 금호로 67,라 ******,,서울 성동구,베이커리,금남시장,20240611,,신금호
D5FAEB61B0,서울특별시 성동구 금호로 82,위윌*******************,,서울 성동구,커피전문점,,20240822,,신금호
E4E4B45D06,서울특별시 성동구 금호로 84,카페***,,서울 성동구,카페,,20200207,20250715.0,신금호
384FAF740C,서울특별시 성동구 금호로 84,벌스*********************,,서울 성동구,카페,,20240820,,신금호
24D8120756,서울특별시 성동구 금호로 86,수니********************,,서울 성동구,한식-육류/고기,,20240628,,신금호
D19DEE1724,서울특별시 성동구 금호로 86,한강****,,서울 성동구,룸살롱/단란주점,,20240401,,신금호
21348D6015,서울특별시 성동구 금호로 94,렉*,,서울 성동구,카페,,20210930,,신금호
4467413444,서울특별시 성동구 난계로 32,쌤*,,서울 성동구,백반/가정식,,20240628,,왕십리
7AB74628EA,서울특별시 성동구 난계로 32,육대*****,백반/가정식17,서울 성동구,백반/가정식,,20240813,,왕십리
5C18E06E09,서울특별시 성동구 난계로 35,아이***********,,서울 성동구,식료품,,20240708,,왕십리
1ACDF59A1A,서울특별시 성동구 난계로 35,파리*********,베이커리10,서울 성동구,베이커리,,20240613,,왕십리
3A52550A64,서울특별시 성동구 난계로 35,신의**********,한식-육류/고기16,서울 성동구,한식-육류/고기,,20200825,,왕십리
360DDB462A,서울특별시 성동구 난계로 61,키친****,,서울 성동구,일식당,,20181024,,왕십리
0BE8ACB0EC,서울특별시 성동구 난계로 81,도미********,피자2,서울 성동구,피자,,20230324,,왕십리
360B6BCFC1,서울특별시 성동구 동일로 41,교촌*******,치킨6,서울 성동구,치킨,,20210810,,건대입구
085F6E716F,서울특별시 성동구 동일로 41,그레**,,서울 성동구,커피전문점,,20230818,,건대입구
8F61B3A0B2,서울특별시 성동구 동일로 75,세이*************,,서울 성동구,식료품,,20210702,,건대입구
E93EA380D7,서울특별시 성동구 동일로 75,야심********,,서울 성동구,떡/한과,,20221219,,건대입구
DFD306A663,서울특별시 성동구 동호로 21,김밥***,분식5,서울 성동구,분식,옥수,20190514,,금남시장
03C7EBD774,서울특별시 성동구 동호로 21,와이**,,서울 성동구,식료품,옥수,20220225,,금남시장
50A2E31DF5,서울특별시 성동구 둘레1길 2,해리****************,,서울 성동구,카페,,20210728,,성수
3227432B79,서울특별시 성동구 마조로 11,옵션*,,서울 성동구,양식,한양대,20230721,,한양대
1EC6CCBA67,서울특별시 성동구 마조로 11,마포***,,서울 성동구,한식-단품요리일반,한양대,20240702,,한양대
1A8C2D30CA,서울특별시 성동구 마조로 14,부엉********,,서울 성동구,한식-단품요리일반,한양대,20230313,,한양대
